,tweet,emoji,polarity,emotion
974,"@DefiantLs @POTUS @JoeBiden made #USA the stage of international comedy show.

Now even a jihadi country like Pakistan whose economy is running by selling donkeys is not taking USA seriously. 😂🤣🙏

What a fall ! 

Everyone making Joe(Fun) of #Biden  🤣

#TRUMP2024 #BidenIsAFailure","['😂', '🤣', '🤣']",1,1
975,"@iamavikjordan Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
976,"@hizbie_ Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
977,"But....
Indeed! #Ukraine #Russia #MSM equals #SoME 
#dkmedier / #Danmark right at the bottom of it all🥀😠🥀 https://t.co/mp6Qu6TDoL",['😠'],0,4
978,"@POTUS Ukraine should start sending cruise missiles into cities in western Russia, let Putin know how it feels to have your own country’s women and children coldly and needlessly slaughtered!😡 #7YearsOfWarOnYemen #Russia #RussianUkrainianWar",['😡'],0,4
979,"@News18India @arunsingh4775 Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
980,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
981,"@aajtak @anjanaomkashyap Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
982,"The life that Russia has taken away from us🤬

Author: Vika Krokhina💛💙

#StandWithUkraine #Ukraine️ #StopRussia #RussiaUkraineWar #StopRussianAggression #nowarinukraine https://t.co/7YdOOArTql",['🤬'],0,4
983,"@ZeeOdisha Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
984,"@NHN_Newhorizon Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
985,"The Russian occupiers were told: ""It will be a glorious hunt in Ukraine."" But then they surrender to the Ukrainian forces. Tell Vladimir Putin to bring them home, mother Russia 😭 #Russia #Ukraine

Video via Ukrinfom TV https://t.co/7S17Pyn5ER",['😭'],0,3
986,"@fifamedia @FIFAcom @ForumSEC ⚽️ 🤬 FIFA has approved Russian as the official language.
Yesterday, at its meeting in Qatar, the Congress of the organization approved the #Russian language as one of the official in the organization.",['🤬'],0,4
987,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
988,"I am an #Indian
I condemn the #GOI opportunist #Politics 
@narendramodi How can U deal with #Russia when 1000's of innocents are becoming #Homeless #killed for no fault of there's😔

#India 🇮🇳 cannot support this #gruesome #WARINUKRAINE

#shameful #IndiaAgainstWar
#StopRussia https://t.co/ubHR0Bulcg",['😔'],0,3
989,"@gauravcsawant Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
990,"Rise &amp; rise of ruble! Whoever said— #Ruble has been crushed! #Biden 😊 

Biggest powers are locking horns and failing. Lol 

Do I expect Russia to help if China gets adventurous at our borders? No! 
Will US stop meddling in India’s internal affairs? No! 
So… #Popcorn 🥤🤷‍♀️ https://t.co/twD1Cqulgc",['😊'],1,1
991,"#Mariupol #DGSE #SPY #HelicopterCrash

Apparently 2 French spy (DGSE)
were also in the helicopter who crashed. 😔 https://t.co/g3jwBE2Ytp",['😔'],0,3
992,"@POTUS How are the prices for drugs now, president? Can you ask your son #Hunter? He should know, because he is a drug and #biolabs specialist 😂😂😂😂 #Biden

https://t.co/Ua6OULNxRw","['😂', '😂', '😂', '😂']",1,1
993,"#Mariupol #DGSE #SPY #HelicopterCrash

Apparently 2 French spy (DGSE)
were also in the helicopter who crashed. 😔 https://t.co/g3jwBE2Ytp",['😔'],0,3
994,"@ChuckCallesto BRING IN #NATO TO PROTECT OUR SOUTHERN BORDER!!! 'CAUSE THIS PRESIDENT DOESN'T GIVE A F***!!!! 🤬 
#BuildTheWall",['🤬'],0,4
995,"I wonder what the rules are on instructing people to spam @TwitterSupport. That Russian propagandist Gonzalo Lira has done just that. Apparently he can communicate by telegram but losing access to Twitter cripples his ability to ""contact family"". 🤣🤣 #StandWithUkraine #FBR https://t.co/tRIBGuxYSH","['🤣', '🤣']",1,1
996,"I wonder what the rules are on instructing people to spam @TwitterSupport. That Russian propagandist Gonzalo Lira has done just that. Apparently he can communicate by telegram but losing access to Twitter cripples his ability to ""contact family"". 🤣🤣 #StandWithUkraine #FBR https://t.co/tRIBGuxYSH","['🤣', '🤣']",1,1
997,"@BBCWorld Much talk about how ukraine  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
998,"New video out on The String Kannada. Thanks you @StringReveals . Plz like, share, support and subscribe. Featuring yours truly😊🙏 #RussiaUkraineWar
#Russia #RussianUkrainianWar #RussiaUkraineConflict
https://t.co/4PeBtX7js8",['😊'],1,1
999,"@john_sipher Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1000,"This is so sad 😢
#UkraineRussiaWar #UkraineInvasion #animalsofukraine #animals #StopRussia #cats #CatsOfTwitter #CatsOfUkraine  #Ukraina https://t.co/Sizj9LJFLY",['😢'],0,3
1001,"@GLOBAL_BIHARI Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1002,"@jimmywhiz Sure Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1003,"🇺🇦⚡In #Odessa, the commander of the defense Colonel #AndreyKislovsky was caught by Ukrainian security forces in an underground brothel orgy with transvestite. 😂

#RussiaUkraineConflict
#Russia #Ukraine #News #istandwithrussia https://t.co/uVa2xF436k",['😂'],1,1
1004,"This is my favorite #PutinHitler video so far😄

#StandWithUkraine 🇺🇦✊ #FckPutin #war #NaziPutin #war #Putin #Ukraine #Hitler

@MargaretSiegien @Analytics_699 @krzysztof_dykas @Shi4Tech @jblefevre60 @pierrepinna @KanezaDiane @ZelenskyyUa V/@olex_scherba

https://t.co/aYWdGk4OGc https://t.co/c37yN53LKh",['😄'],1,1
1005,"For what it's worth, I'd grant him clemency but only after he serves with distinction ... in Ukraine. 🤔😉😃

@TheJusticeDept | grant | #January6th | #insurrection | participants | #Clemency | provided they serve in | #Russia | #Ukraine | #War ... #Yeah! https://t.co/i6zw6yzQdd",['😃'],1,1
1006,"Congratulations Pakistan
#Amreeka #Russia 
#PresentDayMirSadiq
#سلیم_صافی_استعفیٰ_دو
Absolutely Not
#KPKElection  
Slip of Tongue
#آخری_سانس_تک_عمران_خان
#BehindYouSkipper @Karachi__Wali  @AmanHarris  @AmbreenPTI1 @Haqeeqat_TV  @NahdT5   @iamAhmadokz  @MyArmy_MyPride_  
😂😂🤣🤣 https://t.co/92PGcTdUbA","['😂', '😂', '🤣', '🤣']",1,1
1007,"First I persuaded Anna from Odessa, #Ukraine , to stay with us for one day more and help with translations.
Now she's already in Split, Croatia, getting ready for her work on Monday.
She is a nice one, really. ❤
She calls me a big, kind bear 😆 https://t.co/OWRCizL5fg",['😆'],1,1
1008,"Oh Jessie 😍🐾   UAnimals have shared the wonderful story of a little pup called Jessie. Born during war, cared for and loved by #Ukraine soldiers. Animals have a massive part to play in war &amp; little Jessie is so loved. 💙💛 #ukraineanimals Photo: UAnimals https://t.co/Fe8X4SljZX",['😍'],1,1
1009,"If u do not understand Kannada, plz watch it at least for 30seconds without fast forwarding,coz it ll count as one view. Plz like and subscribe, comment something like Jai Hind for algorithm. Thank u😊 @StringReveals

#Russia
#RussianUkrainianWar
https://t.co/4PeBtX7js8 https://t.co/fPjnJ8nDQ1",['😊'],1,1
1010,"🇺🇦⚡In #Odessa, the commander of the defense Colonel #AndreyKislovsky was caught by Ukrainian security forces in an underground brothel orgy with transvestite. 😂

#RussiaUkraineConflict
#Russia #Ukraine #News #istandwithrussia https://t.co/uVa2xF436k",['😂'],1,1
1011,@CherrylezamaPaz ❤️😺🌈😺❤️thx so lot 😊 🙃 😊 🍀 🍀 🍀 I hope you have a wonderful start 🛫 to the weekend 🎉 🎈 ☄️ with a lot of sunshine ☀ ☀️ ☀️ and many beautiful moments 🌸 🌻 🌼 🌸 💮 🌺 🍃 🌿 🌱 #StandWithUkraine 🇺🇦 🌈 ✨,"['😊', '😊']",1,1
1012,If #Russia continues this way we'll soon see the revival of the Kuban People's Republic😍💙💜💚 https://t.co/6ueDVsWpt2,['😍'],1,1
1013,"our indian News Mafia r in ICU aftr
-Corona is over
-#Russia #Ukraine️ war is almost over (no one is really interested in it)

Feeling sad for @aajtak @ZeeNews @abplivenews @ndtv @indiatvnews 

For a few days they'll survive wid Oxygen, #Pakistan n #ImranKhan

RIP journalism😭",['😭'],0,3
1014,Goodnight #Ukraine. Stay safe people and never let the Russian army build a bridge for you. 😆 https://t.co/aaDoZEL6AM,['😆'],1,1
1015,"If u do not understand Kannada, plz watch it at least for 30seconds without fast forwarding,coz it ll count as one view. Plz like and subscribe, comment something like Jai Hind for algorithm. Thank u😊 @StringReveals

#Russia
#RussianUkrainianWar
https://t.co/4PeBtX7js8 https://t.co/fPjnJ8nDQ1",['😊'],1,1
1016,"Biden is a bad example for everyone❌🤬

If you like this post, follow us and share it!

#Russia #Ukraine #RussiaUkraineWar #ukrainecrisis #Putin #JoeBiden #Biden  #DonaldTrump #trump #MAGA  #republicans #conservatives #republicanparty #americanlgnd #americanlgnds https://t.co/PCVixtAZJ7",['🤬'],0,4
1017,"#Russia is offering #India $35 discount to *pre war prices* (so $97-35=$62) 

This is almost HALF of what global oil prices (~$110 to $120)

Further it is a Rupee-Ruble offer.

Bunty from US &amp; Bubli from UK are cautiousing us against it. Not sure what they smoked! 🤣 https://t.co/m9DA1LQ6LK",['🤣'],1,1
1018,"The #World Thought @Russia @GovernmentRF and Putin @KremlinRussia_E Leadership and Military is Strong 🤣 #Ukraine EXPOSED how Disorganized. WEAK.  #Russian Military # is NOT = Strong 😁✌️

@DefenceU @Ukraine this is History 😍 #UkraineVSRussia

https://t.co/PflYpc2X1T","['🤣', '😍']",1,1
1019,"New video out on The String Kannada. Thanks you @StringReveals . Plz like, share, support and subscribe. Featuring yours truly😊🙏 #RussiaUkraineWar
#Russia #RussianUkrainianWar #RussiaUkraineConflict
https://t.co/4PeBtX7js8",['😊'],1,1
1020,Reminds me of a Dark Mirror Episode. Fucking great. 🤣😂💀 #OpRussia #OpUkraine #FCKPTN #FckPutin #Anonymous #hacktheplanet #MashOil https://t.co/jyKUUlaAEf,"['🤣', '😂']",1,1
1021,"Ukraine now 😭
@RTErdogan @POTUS @UN @JoeBiden @PressSec @EmmanuelMacron @OlafScholz @Bundeskanzler @JustinTrudeau @BorisJohnson @NATO @ICRC @PMaurerICRC #Ukraine #Ukrainians #Mariupol #Kyiv https://t.co/Cc9DtERFwF",['😭'],0,3
1022,To me @c_lindner face looks like he's scared of #Ukraine or rather @Klitschko may want to reiterate discussions on #EmbargorussianOil and #weaponsforUkraine  in the ring 😂😂😂 https://t.co/VWnHws4RA1,"['😂', '😂', '😂']",1,1
1023,"PORTABLE AIR CONDUTIONER

ONLY FOR _______US 🇺🇸
GIVEAWAY PRODUCT 😃
GET FULL REFUND 🤑 🤑 🤑
NEED REVIEWS.
INTERESTED 👉 PM ME 😊

#Airdrop #AprilFoolsDay #SummerVibes #USA #UkraineUnderAttaсk #UkraineRussiaWar #free #ad https://t.co/ri1dLDLBZx","['😃', '😊']",1,1
1024,"First I persuaded Anna from Odessa, #Ukraine , to stay with us for one day more and help with translations.
Now she's already in Split, Croatia, getting ready for her work on Monday.
She is a nice one, really. ❤
She calls me a big, kind bear 😆 https://t.co/OWRCizL5fg",['😆'],1,1
1025,"f someone is afraid to make the necessary decisions, for us to obtain planes, tanks the necessary artillery and shells it makes these people co-responsible for the catastrophe created by ruZZian troops in Ukrainian cities🤬

Part 1

#StandWithUkraine #Ukraine️ #StopRussia https://t.co/TIGOMHZtOa",['🤬'],0,4
1026,"How could Ukraine attack Belgorod if all Ukrainian planes were destroyed by Russian forces, as thier propaganda informed? 😂

#UkraineUnderAttaсk 
#Ukraine 
#Belgorod https://t.co/iWgJrJXaoB",['😂'],1,1
1027,"Maggie had borrow fuses shi for a bit 😅💭
------------------------------------
#Apex募集
#ApexLegends 
#apexlegendsclips 
#MadMaggie
#Putin
#XboxGamePass
#Murdacopa https://t.co/GjYtpIz6gR",['😅'],1,1
1028,"Tomm (Saturday) at 9.30 pm we shall have another  *MEGA QUIZ* on *UKRAINE part 5 &amp; 6*.💃ALL QSTS FROM THESE 2 VIDEOS👍
1st prize..  Rs 500
2nd prize.. Rs 300
3rd prize..  Rs 200😍
https://t.co/CIYcRrNvjq
https://t.co/ux6ERcM1DF

#GiveawayAlert #ad #free #Ukraine #Russia #Biden https://t.co/2pDTQzU09i",['😍'],1,1
1029,"🤬Schoolchildren in Russia ratted on a teacher who told them about the war in #Ukraine. Criminal charges were filed against the teacher for spreading ""fake"" information.
#StopRussia https://t.co/CX1IXIwjFD",['🤬'],0,4
1030,@sentdefender GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1031,"First I persuaded Anna from Odessa, #Ukraine , to stay with us for one day more and help with translations.
Now she's already in Split, Croatia, getting ready for her work on Monday.
She is a nice one, really. ❤
She calls me a big, kind bear 😆 https://t.co/OWRCizL5fg",['😆'],1,1
1032,"First I persuaded Anna from Odessa, #Ukraine , to stay with us for one day more and help with translations.
Now she's already in Split, Croatia, getting ready for her work on Monday.
She is a nice one, really. ❤
She calls me a big, kind bear 😆 https://t.co/OWRCizL5fg",['😆'],1,1
1033,@NPR GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1034,"The moment you realise this is not an #AprilFoolsDay post 😂😂😂😂

#JohnsonOut67 #GTTO #Ukraine https://t.co/KJsvBUoVH1","['😂', '😂', '😂', '😂']",1,1
1035,"Zelensky's most favorite song😊😊😊

Listen to this germ guys 
#Ukraine️
#UkraineRussia 
#Russian https://t.co/x2iiiZYF1f","['😊', '😊', '😊']",1,1
1036,@flexghost1 GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1037,"If someone is afraid to make the necessary decisions, for us to obtain planes, tanks the necessary artillery and shells it makes these people co-responsible for the catastrophe created by ruZZian troops in Ukrainian cities🤬

Part 2

#StandWithUkraine #Ukraine️ #StopRussia https://t.co/K7iQz9Tf7P",['🤬'],0,4
1038,@IuliiaMendel GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1039,"How could Ukraine attack Belgorod if their propaganda informed, that all Ukrainian planes had been destroyed by Russian forces? 😂

#UkraineUnderAttaсk 
#Ukraine 
#Belgorod 
#TruthAboutRussia https://t.co/QfSOpQgSnq",['😂'],1,1
1040,"@Thomas_Flag I bought a 500.000 flagnetwork !!! Now my two wallets 👇👇👇 if you dont send my money ... I ' ll send tweet every ...😡
#ETH #BNB #Crypto #Russian #BTC #FlagNetwork https://t.co/92LDAMcpIE",['😡'],0,4
